artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;5VF0YkVLeVD4ytyiyVSIiF;Dirty Projectors;art pop, brooklyn indie, chillwave, experimental pop, freak folk, indie folk, indie pop, indie rock;217914;56;https://i.scdn.co/image/690e32ca60a74478c9e282f3dc726031c124fca7
2020-11-25;5VF0YkVLeVD4ytyiyVSIiF;Dirty Projectors;art pop, brooklyn indie, chillwave, experimental pop, freak folk, indie folk, indie pop, indie rock;218029;56;https://i.scdn.co/image/690e32ca60a74478c9e282f3dc726031c124fca7
2020-11-26;5VF0YkVLeVD4ytyiyVSIiF;Dirty Projectors;art pop, brooklyn indie, chillwave, experimental pop, freak folk, indie folk, indie pop, indie rock;218113;56;https://i.scdn.co/image/690e32ca60a74478c9e282f3dc726031c124fca7
2020-11-27;5VF0YkVLeVD4ytyiyVSIiF;Dirty Projectors;art pop, brooklyn indie, chillwave, experimental pop, freak folk, indie folk, indie pop, indie rock;218198;57;https://i.scdn.co/image/690e32ca60a74478c9e282f3dc726031c124fca7
2020-11-28;5VF0YkVLeVD4ytyiyVSIiF;Dirty Projectors;art pop, brooklyn indie, chillwave, experimental pop, freak folk, indie folk, indie pop, indie rock;218264;57;https://i.scdn.co/image/690e32ca60a74478c9e282f3dc726031c124fca7
2020-11-29;5VF0YkVLeVD4ytyiyVSIiF;Dirty Projectors;art pop, brooklyn indie, chillwave, experimental pop, freak folk, indie folk, indie pop, indie rock;218316;57;https://i.scdn.co/image/690e32ca60a74478c9e282f3dc726031c124fca7
2020-12-08;5VF0YkVLeVD4ytyiyVSIiF;Dirty Projectors;art pop, brooklyn indie, chillwave, experimental pop, freak folk, indie folk, indie pop, indie rock, stomp and holler;219299;54;https://i.scdn.co/image/690e32ca60a74478c9e282f3dc726031c124fca7
