album_date_extract;album_type;album_id;album_name;album_release_date;album_popularity;album_label;album_image;artist_id;artist_name;tracks;available_markets
2020-11-30;album;1FlRxdMpCBaC88ZvbKl4bb;Beethoven Piano Transcriptions;2020-11-27;5;Naxos;https://i.scdn.co/image/ab67616d0000b273ad46f7ceb1851e03cc72a8e1;2wOqMjp9TyABvtHdOSOTUS;Ludwig van Beethoven;1 Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): I. Allegro con brio, 2 Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): II. Largo, 3 Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): III. Rondo. Allegro scherzando, 4 Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): I. Adagio molto - Allegro con brio, 5 Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): II. Larghetto, 6 Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): III. Scherzo. Allegro, 7 Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): IV. Allegro molto;AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
2020-12-01;album;1FlRxdMpCBaC88ZvbKl4bb;Beethoven Piano Transcriptions;2020-11-27;8;Naxos;https://i.scdn.co/image/ab67616d0000b273ad46f7ceb1851e03cc72a8e1;2wOqMjp9TyABvtHdOSOTUS;Ludwig van Beethoven;1 Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): I. Allegro con brio, 2 Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): II. Largo, 3 Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): Piano Concerto No. 1 in C Major, Op. 15 (Arr. V. Lachner for Piano & String Quintet): III. Rondo. Allegro scherzando, 4 Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): I. Adagio molto - Allegro con brio, 5 Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): II. Larghetto, 6 Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): III. Scherzo. Allegro, 7 Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): Symphony No. 2 in D Major, Op. 36 (Version for Piano Trio): IV. Allegro molto;AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
