album_date_extract;album_type;album_id;album_name;album_release_date;album_popularity;album_label;album_image;artist_id;artist_name;tracks;available_markets
2020-12-08;single;3ZQaTE0GhMpsJKCqo8vnpb;Can't Love Myself (feat Mishaal & LPW);2020-12-04;38;Spinnin' Records;https://i.scdn.co/image/ab67616d0000b273f17e3e915cb9cf1b85e3a7d7;5PlfkPxwCpRRWQJBxCa0By;HUGEL;1 Can't Love Myself (feat. Mishaal & LPW);AD, AE, AL, AR, AU, BA, BE, BG, BH, BO, BR, BY, CA, CL, CO, CR, CY, CZ, DK, DO, DZ, EC, EE, EG, ES, FI, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
2020-12-09;single;3ZQaTE0GhMpsJKCqo8vnpb;Can't Love Myself (feat Mishaal & LPW);2020-12-04;40;Spinnin' Records;https://i.scdn.co/image/ab67616d0000b273f17e3e915cb9cf1b85e3a7d7;5PlfkPxwCpRRWQJBxCa0By;HUGEL;1 Can't Love Myself (feat. Mishaal & LPW);AD, AE, AL, AR, AU, BA, BE, BG, BH, BO, BR, BY, CA, CL, CO, CR, CY, CZ, DK, DO, DZ, EC, EE, EG, ES, FI, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
