album_date_extract;album_type;album_id;album_name;album_release_date;album_popularity;album_label;album_image;artist_id;artist_name;tracks;available_markets
2020-12-08;single;3ql8XHOlb8maExYJmLGgKB;Virgo Moon;2020-12-04;34;UMG Recordings, Inc.;https://i.scdn.co/image/ab67616d0000b27358cc9862e421c948a096fa9b;4Ga1P7PMIsmqEZqhYZQgDo;Lil Tecca;1 Miss Me, 2 Back It Up, 3 Last Call, 4 Level Up, 5 No Answers;AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
2020-12-09;single;3ql8XHOlb8maExYJmLGgKB;Virgo Moon;2020-12-04;34;UMG Recordings, Inc.;https://i.scdn.co/image/ab67616d0000b27358cc9862e421c948a096fa9b;4Ga1P7PMIsmqEZqhYZQgDo;Lil Tecca;1 Miss Me, 2 Back It Up, 3 Last Call, 4 Level Up, 5 No Answers;AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
