artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;6c1pBXHYjFcGQQNO5MMsdd;Keys N Krates;bass trap, edm, electronic trap, livetronica, vapor twitch;178004;57;https://i.scdn.co/image/fbe65f8f3508b0b5ea191b6356289384a8b577cc
2020-11-25;6c1pBXHYjFcGQQNO5MMsdd;Keys N Krates;bass trap, edm, electronic trap, livetronica, vapor twitch;178038;57;https://i.scdn.co/image/fbe65f8f3508b0b5ea191b6356289384a8b577cc
2020-11-26;6c1pBXHYjFcGQQNO5MMsdd;Keys N Krates;bass trap, edm, electronic trap, livetronica, vapor twitch;178047;57;https://i.scdn.co/image/fbe65f8f3508b0b5ea191b6356289384a8b577cc
2020-11-27;6c1pBXHYjFcGQQNO5MMsdd;Keys N Krates;bass trap, edm, electronic trap, livetronica, vapor twitch;178084;57;https://i.scdn.co/image/fbe65f8f3508b0b5ea191b6356289384a8b577cc
2020-11-28;6c1pBXHYjFcGQQNO5MMsdd;Keys N Krates;bass trap, edm, electronic trap, livetronica, vapor twitch;178110;57;https://i.scdn.co/image/fbe65f8f3508b0b5ea191b6356289384a8b577cc
2020-11-29;6c1pBXHYjFcGQQNO5MMsdd;Keys N Krates;bass trap, edm, electronic trap, livetronica, vapor twitch;178117;57;https://i.scdn.co/image/fbe65f8f3508b0b5ea191b6356289384a8b577cc
