album_date_extract;album_type;album_id;album_name;album_release_date;album_popularity;album_label;album_image;artist_id;artist_name;tracks;available_markets
2020-11-30;album;1rGrHuzLO9hJWMkZQXEKQP;CB5 (Deluxe);2020-11-27;31;Montana Entertainment, LLC / EMPIRE;https://i.scdn.co/image/ab67616d0000b273f3653266ed90422cbe867e07;6vXTefBL93Dj5IqAWq6OTv;French Montana;1 Too Late (feat. Jim Jones), 2 Brothers (feat. Lil Durk), 3 Double G (feat. Pop Smoke), 4 Hot Boy Bling (feat. Jack Harlow & Lil Durk), 5 FTMU, 6 Could It Be (feat. Chinx), 7 Paradise (feat. Rafi Malice & Max B), 8 So Real (feat. YoungBoy Never Broke Again), 9 Wave Blues (feat. Benny the Butcher), 10 Yes Sir (feat. Lil Durk), 11 I Know (feat. Chinx), 12 Phenomenon (feat. Max B), 13 Corner (feat. Zak & A$AP Rocky), 14 Straight For The Bag (feat. LGP QUA), 15 How We Doin It (feat. Lil Mosey), 16 You Deserve An Oscar, 17 In the Sun, Pt. 2 (feat. Curren$y), 18 Who Dat, 19 Big Cap, 20 Know Why, 21 Don't Feel Right, 22 Patience, 23 Ground Up, 24 Bronx College;AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
2020-12-01;album;1rGrHuzLO9hJWMkZQXEKQP;CB5 (Deluxe);2020-11-27;37;Montana Entertainment, LLC / EMPIRE;https://i.scdn.co/image/ab67616d0000b273f3653266ed90422cbe867e07;6vXTefBL93Dj5IqAWq6OTv;French Montana;1 Too Late (feat. Jim Jones), 2 Brothers (feat. Lil Durk), 3 Double G (feat. Pop Smoke), 4 Hot Boy Bling (feat. Jack Harlow & Lil Durk), 5 FTMU, 6 Could It Be (feat. Chinx), 7 Paradise (feat. Rafi Malice & Max B), 8 So Real (feat. YoungBoy Never Broke Again), 9 Wave Blues (feat. Benny the Butcher), 10 Yes Sir (feat. Lil Durk), 11 I Know (feat. Chinx), 12 Phenomenon (feat. Max B), 13 Corner (feat. Zak & A$AP Rocky), 14 Straight For The Bag (feat. LGP QUA), 15 How We Doin It (feat. Lil Mosey), 16 You Deserve An Oscar, 17 In the Sun, Pt. 2 (feat. Curren$y), 18 Who Dat, 19 Big Cap, 20 Know Why, 21 Don't Feel Right, 22 Patience, 23 Ground Up, 24 Bronx College;AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
