artist_date_extract,artist_id,artist_name,genres,artist_followers,artist_popularity,artist_image,evolution_followers,evolution_popularity,liste_evol_followers,liste_evol_popularity
2020-11-26,014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,"corrido, norteno, regional mexican",1008048,75,https://i.scdn.co/image/8e7f1071ec6bd1a3bdfec7f9760cae57a69719f5,0.21,0.0,"[1005922, 1007019]","[75, 75]"
2020-11-27,014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,"corrido, norteno, regional mexican",1009119,75,https://i.scdn.co/image/8e7f1071ec6bd1a3bdfec7f9760cae57a69719f5,0.32,0.0,"[1005922, 1007019, 1008048]","[75, 75, 75]"
2020-11-28,014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,"corrido, norteno, regional mexican",1010280,75,https://i.scdn.co/image/8e7f1071ec6bd1a3bdfec7f9760cae57a69719f5,0.43,0.0,"[1005922, 1007019, 1008048, 1009119]","[75, 75, 75, 75]"
2020-11-29,014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,"corrido, norteno, regional mexican",1011307,75,https://i.scdn.co/image/8e7f1071ec6bd1a3bdfec7f9760cae57a69719f5,0.54,0.0,"[1005922, 1007019, 1008048, 1009119, 1010280]","[75, 75, 75, 75, 75]"
2020-12-08,014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,"corrido, norteno, regional mexican",1021193,73,https://i.scdn.co/image/8e7f1071ec6bd1a3bdfec7f9760cae57a69719f5,1.52,-2.67,"[1005922, 1007019, 1008048, 1009119, 1010280, 1011307]","[75, 75, 75, 75, 75, 75]"
2020-12-08,03Yb3iBy9GCifXiATEFcit,Pepe Aguilar,"latin talent show, mariachi, ranchera",2414935,74,https://i.scdn.co/image/bd1035ff402a4625aebf9270d49bed0b1f3305d3,0.0,0.0,[],[]
2020-12-08,04abdnqPQe2N4fjztDea6z,Austin Mahone,"dance pop, pop, post-teen pop, viral pop",1786195,64,https://i.scdn.co/image/61a058ff091f949c5d0b3ae8bbc672011d06cb37,0.0,0.0,[],[]
2020-12-08,06HL4z0CvFAxyc27GXpf02,Taylor Swift,"dance pop, pop, pop dance, post-teen pop",34157485,93,https://i.scdn.co/image/a37efbc7fd3f5f5df81b48ce9c6de53820b239c1,0.0,0.0,[],[]
2020-12-08,07PdYoE4jVRF6Ut40GgVSP,Cartel De Santa,"latin hip hop, mexican hip hop",6779627,78,https://i.scdn.co/image/05a80829403493fd2b1cb370348c9bc4e9372d34,0.0,0.0,[],[]
2020-12-08,07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,"colombian pop, latin, latin pop, reggaeton, reggaeton colombiano, trap latino",13820649,86,https://i.scdn.co/image/a8b4befcb6d3bc9c942a0c97bf3d64d735920f72,0.0,0.0,[],[]
2020-11-24,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop, pop, pop dance, pop rap, post-teen pop",8451756,90,https://i.scdn.co/image/056dd36dc465c8e0851e9d84eb948359acb31255,0.0,0.0,[],[]
2020-11-25,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop, pop, pop dance, pop rap, post-teen pop",8455672,90,https://i.scdn.co/image/056dd36dc465c8e0851e9d84eb948359acb31255,0.05,0.0,[8451756],[90]
2020-11-26,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop, pop, pop dance, pop rap, post-teen pop",8459689,90,https://i.scdn.co/image/056dd36dc465c8e0851e9d84eb948359acb31255,0.09,0.0,"[8451756, 8455672]","[90, 90]"
2020-11-27,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop, pop, pop dance, pop rap, post-teen pop",8464092,90,https://i.scdn.co/image/056dd36dc465c8e0851e9d84eb948359acb31255,0.15,0.0,"[8451756, 8455672, 8459689]","[90, 90, 90]"
2020-11-28,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop, pop, pop dance, pop rap, post-teen pop",8468343,90,https://i.scdn.co/image/056dd36dc465c8e0851e9d84eb948359acb31255,0.2,0.0,"[8451756, 8455672, 8459689, 8464092]","[90, 90, 90, 90]"
2020-11-29,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop, pop, pop dance, pop rap, post-teen pop",8472728,90,https://i.scdn.co/image/056dd36dc465c8e0851e9d84eb948359acb31255,0.25,0.0,"[8451756, 8455672, 8459689, 8464092, 8468343]","[90, 90, 90, 90, 90]"
2020-12-08,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop, pop, pop dance, pop rap, post-teen pop",8519684,88,https://i.scdn.co/image/056dd36dc465c8e0851e9d84eb948359acb31255,0.8,-2.22,"[8451756, 8455672, 8459689, 8464092, 8468343, 8472728]","[90, 90, 90, 90, 90, 90]"
2020-11-24,08F3Y3SctIlsOEmKd6dnH8,Yusuf  Cat Stevens,"british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock",1167919,74,https://i.scdn.co/image/66799a91e92cbc10819874719c5823d3f6974500,0.0,0.0,[],[]
2020-11-25,08F3Y3SctIlsOEmKd6dnH8,Yusuf  Cat Stevens,"british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock",1168501,74,https://i.scdn.co/image/66799a91e92cbc10819874719c5823d3f6974500,0.05,0.0,[1167919],[74]
2020-11-26,08F3Y3SctIlsOEmKd6dnH8,Yusuf  Cat Stevens,"british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock",1169154,74,https://i.scdn.co/image/66799a91e92cbc10819874719c5823d3f6974500,0.11,0.0,"[1167919, 1168501]","[74, 74]"
2020-11-27,08F3Y3SctIlsOEmKd6dnH8,Yusuf  Cat Stevens,"british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock",1169805,74,https://i.scdn.co/image/66799a91e92cbc10819874719c5823d3f6974500,0.16,0.0,"[1167919, 1168501, 1169154]","[74, 74, 74]"
2020-11-28,08F3Y3SctIlsOEmKd6dnH8,Yusuf  Cat Stevens,"british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock",1170524,74,https://i.scdn.co/image/66799a91e92cbc10819874719c5823d3f6974500,0.22,0.0,"[1167919, 1168501, 1169154, 1169805]","[74, 74, 74, 74]"
2020-11-29,08F3Y3SctIlsOEmKd6dnH8,Yusuf  Cat Stevens,"british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock",1171309,74,https://i.scdn.co/image/66799a91e92cbc10819874719c5823d3f6974500,0.29,0.0,"[1167919, 1168501, 1169154, 1169805, 1170524]","[74, 74, 74, 74, 74]"
2020-12-08,08F3Y3SctIlsOEmKd6dnH8,Yusuf  Cat Stevens,"british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock, traditional folk",1179661,72,https://i.scdn.co/image/66799a91e92cbc10819874719c5823d3f6974500,1.01,-2.7,"[1167919, 1168501, 1169154, 1169805, 1170524, 1171309]","[74, 74, 74, 74, 74, 74]"
2020-12-08,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,"alternative metal, nu metal, pop punk, rap metal, rap rock",1833840,74,https://i.scdn.co/image/47865bd290e771a114221c80cb6b866457f959af,0.0,0.0,[],[]
2020-12-08,0GOx72r5AAEKRGQFn3xqXK,GIMS,"francoton, french hip hop, rap conscient",2648212,76,https://i.scdn.co/image/b4be3d6c031ac605fbec7a36d754efcd060c6889,0.0,0.0,[],[]
2020-11-24,0J7U24vlOOIeMpuaO6Q85A,LP,"la pop, women's music",1870452,73,https://i.scdn.co/image/091b8ec0efe5b580bddffe0706854f0546294b4e,0.0,0.0,[],[]
2020-11-25,0J7U24vlOOIeMpuaO6Q85A,LP,"la pop, women's music",1871808,73,https://i.scdn.co/image/091b8ec0efe5b580bddffe0706854f0546294b4e,0.07,0.0,[1870452],[73]
2020-11-26,0J7U24vlOOIeMpuaO6Q85A,LP,"la pop, women's music",1873059,73,https://i.scdn.co/image/091b8ec0efe5b580bddffe0706854f0546294b4e,0.14,0.0,"[1870452, 1871808]","[73, 73]"
2020-11-27,0J7U24vlOOIeMpuaO6Q85A,LP,"la pop, women's music",1874450,74,https://i.scdn.co/image/091b8ec0efe5b580bddffe0706854f0546294b4e,0.21,1.37,"[1870452, 1871808, 1873059]","[73, 73, 73]"
2020-11-28,0J7U24vlOOIeMpuaO6Q85A,LP,"la pop, women's music",1875831,73,https://i.scdn.co/image/091b8ec0efe5b580bddffe0706854f0546294b4e,0.29,0.0,"[1870452, 1871808, 1873059, 1874450]","[73, 73, 73, 74]"
2020-11-29,0J7U24vlOOIeMpuaO6Q85A,LP,"la pop, women's music",1877190,74,https://i.scdn.co/image/091b8ec0efe5b580bddffe0706854f0546294b4e,0.36,1.37,"[1870452, 1871808, 1873059, 1874450, 1875831]","[73, 73, 73, 74, 73]"
2020-12-08,0J7U24vlOOIeMpuaO6Q85A,LP,"la pop, women's music",1890936,71,https://i.scdn.co/image/091b8ec0efe5b580bddffe0706854f0546294b4e,1.1,-2.74,"[1870452, 1871808, 1873059, 1874450, 1875831, 1877190]","[73, 73, 73, 74, 73, 74]"
2020-12-08,0L5fC7Ogm2YwgqVCRcF1bT,Volbeat,"alternative metal, danish metal, danish rock",1704447,73,https://i.scdn.co/image/781539dcbee7f7d0186070c75957a0acd35dd7b9,0.0,0.0,[],[]
2020-12-08,0LALueHEQunQ2d61fXGeZh,Diego Torres,"latin, latin pop, pop argentino, rock en espanol, spanish pop, tropical",1132483,68,https://i.scdn.co/image/02ad6fe17093772b2666d41a61bc8dfd8a8cafd0,0.0,0.0,[],[]
2020-11-24,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",909245,67,https://i.scdn.co/image/4e115a3db12be9ed7235b1f453952b886db6e6d8,0.0,0.0,[],[]
2020-11-25,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",909837,67,https://i.scdn.co/image/4e115a3db12be9ed7235b1f453952b886db6e6d8,0.07,0.0,[909245],[67]
2020-11-26,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",910554,67,https://i.scdn.co/image/4e115a3db12be9ed7235b1f453952b886db6e6d8,0.14,0.0,"[909245, 909837]","[67, 67]"
2020-11-27,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",911249,67,https://i.scdn.co/image/4e115a3db12be9ed7235b1f453952b886db6e6d8,0.22,0.0,"[909245, 909837, 910554]","[67, 67, 67]"
2020-11-28,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",911908,67,https://i.scdn.co/image/4e115a3db12be9ed7235b1f453952b886db6e6d8,0.29,0.0,"[909245, 909837, 910554, 911249]","[67, 67, 67, 67]"
2020-11-29,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",912682,67,https://i.scdn.co/image/4e115a3db12be9ed7235b1f453952b886db6e6d8,0.38,0.0,"[909245, 909837, 910554, 911249, 911908]","[67, 67, 67, 67, 67]"
2020-12-08,0LIyZkH7LLbsA9T4YwUnEk,El de La Guitarra,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",918380,64,https://i.scdn.co/image/4e115a3db12be9ed7235b1f453952b886db6e6d8,1.0,-4.48,"[909245, 909837, 910554, 911249, 911908, 912682]","[67, 67, 67, 67, 67, 67]"
2020-11-24,0LyfQWJT6nXafLPZqxe9Of,Various Artists,,1048365,0,https://i.scdn.co/image/8987540724d78afbf9f9249638eefcef38c0853b,0.0,0.0,[],[]
2020-11-25,0LyfQWJT6nXafLPZqxe9Of,Various Artists,,1049203,0,https://i.scdn.co/image/8987540724d78afbf9f9249638eefcef38c0853b,0.08,,[1048365],[0]
2020-11-26,0LyfQWJT6nXafLPZqxe9Of,Various Artists,,1049999,0,https://i.scdn.co/image/8987540724d78afbf9f9249638eefcef38c0853b,0.16,,"[1048365, 1049203]","[0, 0]"
2020-11-27,0LyfQWJT6nXafLPZqxe9Of,Various Artists,,1050802,0,https://i.scdn.co/image/8987540724d78afbf9f9249638eefcef38c0853b,0.23,,"[1048365, 1049203, 1049999]","[0, 0, 0]"
2020-11-28,0LyfQWJT6nXafLPZqxe9Of,Various Artists,,1051645,0,https://i.scdn.co/image/8987540724d78afbf9f9249638eefcef38c0853b,0.31,,"[1048365, 1049203, 1049999, 1050802]","[0, 0, 0, 0]"
2020-11-29,0LyfQWJT6nXafLPZqxe9Of,Various Artists,,1052729,0,https://i.scdn.co/image/8987540724d78afbf9f9249638eefcef38c0853b,0.42,,"[1048365, 1049203, 1049999, 1050802, 1051645]","[0, 0, 0, 0, 0]"
2020-12-08,0LyfQWJT6nXafLPZqxe9Of,Various Artists,,1052865,0,https://i.scdn.co/image/8987540724d78afbf9f9249638eefcef38c0853b,0.43,,"[1048365, 1049203, 1049999, 1050802, 1051645, 1052729]","[0, 0, 0, 0, 0, 0]"
2020-12-08,0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,"ambient worship, chamber pop, dreamo, pop",973081,75,https://i.scdn.co/image/3be0a187bf6b62b347cb7dd2578b0e4880ba05cd,0.0,0.0,[],[]
2020-12-08,0NIIxcxNHmOoyBx03SfTCD,Tinashe,"alternative r&b, dance pop, electropop, metropopolis, pop, pop dance, pop r&b, pop rap, post-teen pop, r&b, urban contemporary",1831462,73,https://i.scdn.co/image/d3dce253bfa66403e9cb2a3aa4a6d33775cd43c7,0.0,0.0,[],[]
2020-12-08,0NbfKEOTQCcwd6o7wSDOHI,The Game,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap",2873213,75,https://i.scdn.co/image/78b601bc99711d752b6e28eda5a4857315488166,0.0,0.0,[],[]
2020-11-24,0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",1656229,77,https://i.scdn.co/image/a47fe4b4087afd805a6e40730023b5d182423990,0.0,0.0,[],[]
2020-11-25,0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",1657369,77,https://i.scdn.co/image/a47fe4b4087afd805a6e40730023b5d182423990,0.07,0.0,[1656229],[77]
2020-11-26,0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",1658524,77,https://i.scdn.co/image/a47fe4b4087afd805a6e40730023b5d182423990,0.14,0.0,"[1656229, 1657369]","[77, 77]"
2020-11-27,0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",1659710,77,https://i.scdn.co/image/a47fe4b4087afd805a6e40730023b5d182423990,0.21,0.0,"[1656229, 1657369, 1658524]","[77, 77, 77]"
2020-11-28,0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",1660885,77,https://i.scdn.co/image/a47fe4b4087afd805a6e40730023b5d182423990,0.28,0.0,"[1656229, 1657369, 1658524, 1659710]","[77, 77, 77, 77]"
2020-11-29,0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",1662190,77,https://i.scdn.co/image/a47fe4b4087afd805a6e40730023b5d182423990,0.36,0.0,"[1656229, 1657369, 1658524, 1659710, 1660885]","[77, 77, 77, 77, 77]"
2020-12-08,0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",1675066,75,https://i.scdn.co/image/a47fe4b4087afd805a6e40730023b5d182423990,1.14,-2.6,"[1656229, 1657369, 1658524, 1659710, 1660885, 1662190]","[77, 77, 77, 77, 77, 77]"
2020-11-24,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,"dutch trance, edm, pop dance, progressive house, trance",3647939,79,https://i.scdn.co/image/b15e29059c98e971418bc0ec6deb2c99494eda32,0.0,0.0,[],[]
2020-11-25,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,"dutch trance, edm, pop dance, progressive house, trance",3648664,79,https://i.scdn.co/image/b15e29059c98e971418bc0ec6deb2c99494eda32,0.02,0.0,[3647939],[79]
2020-11-26,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,"dutch trance, edm, pop dance, progressive house, trance",3649433,79,https://i.scdn.co/image/b15e29059c98e971418bc0ec6deb2c99494eda32,0.04,0.0,"[3647939, 3648664]","[79, 79]"
2020-11-27,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,"dutch trance, edm, pop dance, progressive house, trance",3650241,79,https://i.scdn.co/image/b15e29059c98e971418bc0ec6deb2c99494eda32,0.06,0.0,"[3647939, 3648664, 3649433]","[79, 79, 79]"
2020-11-28,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,"dutch trance, edm, pop dance, progressive house, trance",3650969,79,https://i.scdn.co/image/b15e29059c98e971418bc0ec6deb2c99494eda32,0.08,0.0,"[3647939, 3648664, 3649433, 3650241]","[79, 79, 79, 79]"
2020-11-29,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,"dutch trance, edm, pop dance, progressive house, trance",3652006,79,https://i.scdn.co/image/b15e29059c98e971418bc0ec6deb2c99494eda32,0.11,0.0,"[3647939, 3648664, 3649433, 3650241, 3650969]","[79, 79, 79, 79, 79]"
2020-12-08,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,"dutch trance, edm, pop dance, progressive house, trance",3663646,77,https://i.scdn.co/image/b15e29059c98e971418bc0ec6deb2c99494eda32,0.43,-2.53,"[3647939, 3648664, 3649433, 3650241, 3650969, 3652006]","[79, 79, 79, 79, 79, 79]"
2020-12-08,0Ty63ceoRnnJKVEYP0VQpk,Sting,"permanent wave, soft rock, sophisti-pop",1994396,73,https://i.scdn.co/image/4b1d1a1b6c2c7b33d7514d3c31e3c79e4743d685,0.0,0.0,[],[]
2020-12-08,0Vw76uk7P8yVtTClWyOhac,HONNE,"pop, uk pop",1062049,72,https://i.scdn.co/image/67f383563a69822108155fd0b80b8b0a12f0869f,0.0,0.0,[],[]
2020-12-08,0WZOmdnCln6FK6GM9e2tGm,Redimi2,"latin christian, latin worship, rap conciencia, rap cristiano",1139011,66,https://i.scdn.co/image/d32d65896f15997faf079700e322e59c7e98dfcd,0.0,0.0,[],[]
2020-11-24,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop, indietronica, metropopolis, pop, pop dance, post-teen pop, uk pop",8649869,84,https://i.scdn.co/image/350804be731a64decef83b36771aa9f1b1f39ab7,0.0,0.0,[],[]
2020-11-25,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop, indietronica, metropopolis, pop, pop dance, post-teen pop, uk pop",8654036,84,https://i.scdn.co/image/350804be731a64decef83b36771aa9f1b1f39ab7,0.05,0.0,[8649869],[84]
2020-11-26,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop, indietronica, metropopolis, pop, pop dance, post-teen pop, uk pop",8658568,84,https://i.scdn.co/image/350804be731a64decef83b36771aa9f1b1f39ab7,0.1,0.0,"[8649869, 8654036]","[84, 84]"
2020-11-27,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop, indietronica, metropopolis, pop, pop dance, post-teen pop, uk pop",8663026,84,https://i.scdn.co/image/350804be731a64decef83b36771aa9f1b1f39ab7,0.15,0.0,"[8649869, 8654036, 8658568]","[84, 84, 84]"
2020-11-28,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop, indietronica, metropopolis, pop, pop dance, post-teen pop, uk pop",8667539,84,https://i.scdn.co/image/350804be731a64decef83b36771aa9f1b1f39ab7,0.2,0.0,"[8649869, 8654036, 8658568, 8663026]","[84, 84, 84, 84]"
2020-11-29,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop, indietronica, metropopolis, pop, pop dance, post-teen pop, uk pop",8672464,84,https://i.scdn.co/image/350804be731a64decef83b36771aa9f1b1f39ab7,0.26,0.0,"[8649869, 8654036, 8658568, 8663026, 8667539]","[84, 84, 84, 84, 84]"
2020-12-08,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop, electropop, indietronica, metropopolis, pop, pop dance, post-teen pop, tropical house, uk pop",8719211,82,https://i.scdn.co/image/e3fd748268631951d2e447ad835d70592070256a,0.8,-2.38,"[8649869, 8654036, 8658568, 8663026, 8667539, 8672464]","[84, 84, 84, 84, 84, 84]"
2020-12-08,0XwVARXT135rw8lyw1EeWP,Christian Nodal,"mariachi, nuevo regional mexicano, ranchera, regional mexican",5183230,86,https://i.scdn.co/image/57aa0915cb57a05b1b41cbae3c4c33bb7dbf9f70,0.0,0.0,[],[]
2020-11-24,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,"german soundtrack, soundtrack",2288356,80,https://i.scdn.co/image/7400192eccc75d72a35f77f1df503ef6e937c066,0.0,0.0,[],[]
2020-11-25,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,"german soundtrack, soundtrack",2289788,80,https://i.scdn.co/image/7400192eccc75d72a35f77f1df503ef6e937c066,0.06,0.0,[2288356],[80]
2020-11-26,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,"german soundtrack, soundtrack",2291183,81,https://i.scdn.co/image/7400192eccc75d72a35f77f1df503ef6e937c066,0.12,1.25,"[2288356, 2289788]","[80, 80]"
2020-11-27,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,"german soundtrack, soundtrack",2292504,81,https://i.scdn.co/image/7400192eccc75d72a35f77f1df503ef6e937c066,0.18,1.25,"[2288356, 2289788, 2291183]","[80, 80, 81]"
2020-11-28,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,"german soundtrack, soundtrack",2293891,81,https://i.scdn.co/image/7400192eccc75d72a35f77f1df503ef6e937c066,0.24,1.25,"[2288356, 2289788, 2291183, 2292504]","[80, 80, 81, 81]"
2020-11-29,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,"german soundtrack, soundtrack",2295174,80,https://i.scdn.co/image/7400192eccc75d72a35f77f1df503ef6e937c066,0.3,0.0,"[2288356, 2289788, 2291183, 2292504, 2293891]","[80, 80, 81, 81, 81]"
2020-12-08,0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,"german soundtrack, soundtrack",2313225,78,https://i.scdn.co/image/7400192eccc75d72a35f77f1df503ef6e937c066,1.09,-2.5,"[2288356, 2289788, 2291183, 2292504, 2293891, 2295174]","[80, 80, 81, 81, 81, 80]"
2020-11-24,0blbVefuxOGltDBa00dspv,LiSA,"anime, anime rock, j-pixie, otacore",1307095,78,https://i.scdn.co/image/cff0577c3fffc72fa6add5ed0c2b48fb547654e0,0.0,0.0,[],[]
2020-11-25,0blbVefuxOGltDBa00dspv,LiSA,"anime, anime rock, j-pixie, otacore",1311086,78,https://i.scdn.co/image/cff0577c3fffc72fa6add5ed0c2b48fb547654e0,0.31,0.0,[1307095],[78]
2020-11-26,0blbVefuxOGltDBa00dspv,LiSA,"anime, anime rock, j-pixie, otacore",1314364,79,https://i.scdn.co/image/cff0577c3fffc72fa6add5ed0c2b48fb547654e0,0.56,1.28,"[1307095, 1311086]","[78, 78]"
2020-11-27,0blbVefuxOGltDBa00dspv,LiSA,"anime, anime rock, j-pixie",1317912,79,https://i.scdn.co/image/cff0577c3fffc72fa6add5ed0c2b48fb547654e0,0.83,1.28,"[1307095, 1311086, 1314364]","[78, 78, 79]"
2020-11-28,0blbVefuxOGltDBa00dspv,LiSA,"anime, anime rock, j-pixie",1321188,79,https://i.scdn.co/image/cff0577c3fffc72fa6add5ed0c2b48fb547654e0,1.08,1.28,"[1307095, 1311086, 1314364, 1317912]","[78, 78, 79, 79]"
2020-11-29,0blbVefuxOGltDBa00dspv,LiSA,"anime, anime rock, j-pixie",1324807,79,https://i.scdn.co/image/cff0577c3fffc72fa6add5ed0c2b48fb547654e0,1.36,1.28,"[1307095, 1311086, 1314364, 1317912, 1321188]","[78, 78, 79, 79, 79]"
2020-12-08,0blbVefuxOGltDBa00dspv,LiSA,"anime, anime rock, j-pixie",1366956,77,https://i.scdn.co/image/cff0577c3fffc72fa6add5ed0c2b48fb547654e0,4.58,-1.28,"[1307095, 1311086, 1314364, 1317912, 1321188, 1324807]","[78, 78, 79, 79, 79, 79]"
2020-11-24,0eecdvMrqBftK0M1VKhaF4,CNCO,"boy band, latin, latin pop, reggaeton, tropical",7016877,77,https://i.scdn.co/image/14fd5a0bc48355f6ac0193749aedfc98c15a2021,0.0,0.0,[],[]
2020-11-25,0eecdvMrqBftK0M1VKhaF4,CNCO,"boy band, latin, latin pop, reggaeton, tropical",7019507,77,https://i.scdn.co/image/14fd5a0bc48355f6ac0193749aedfc98c15a2021,0.04,0.0,[7016877],[77]
