artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;0AdjzZxHJ4MfbImx2rD0Df;Pj Sin Suela;reggae en espanol;40172;67;https://i.scdn.co/image/cc5f9ac1b003f063d21c97485b3982d0ea1942c5
2020-11-25;0AdjzZxHJ4MfbImx2rD0Df;Pj Sin Suela;reggae en espanol;40202;67;https://i.scdn.co/image/cc5f9ac1b003f063d21c97485b3982d0ea1942c5
2020-11-26;0AdjzZxHJ4MfbImx2rD0Df;Pj Sin Suela;reggae en espanol;40225;67;https://i.scdn.co/image/cc5f9ac1b003f063d21c97485b3982d0ea1942c5
2020-11-27;0AdjzZxHJ4MfbImx2rD0Df;Pj Sin Suela;reggae en espanol;40251;67;https://i.scdn.co/image/cc5f9ac1b003f063d21c97485b3982d0ea1942c5
2020-11-28;0AdjzZxHJ4MfbImx2rD0Df;Pj Sin Suela;reggae en espanol;40291;67;https://i.scdn.co/image/cc5f9ac1b003f063d21c97485b3982d0ea1942c5
2020-11-29;0AdjzZxHJ4MfbImx2rD0Df;Pj Sin Suela;reggae en espanol;40338;67;https://i.scdn.co/image/cc5f9ac1b003f063d21c97485b3982d0ea1942c5
2020-12-08;0AdjzZxHJ4MfbImx2rD0Df;Pj Sin Suela;reggae en espanol;40849;64;https://i.scdn.co/image/cc5f9ac1b003f063d21c97485b3982d0ea1942c5
