artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;5ie2SvXgvXlTpyqkwLtSd7;Isak Danielson;indie cafe pop;102213;66;https://i.scdn.co/image/4f68d6d863d088b561e2fe487175bd3fa60dda85
2020-11-25;5ie2SvXgvXlTpyqkwLtSd7;Isak Danielson;indie cafe pop;102347;66;https://i.scdn.co/image/4f68d6d863d088b561e2fe487175bd3fa60dda85
2020-11-26;5ie2SvXgvXlTpyqkwLtSd7;Isak Danielson;indie cafe pop;102491;66;https://i.scdn.co/image/4f68d6d863d088b561e2fe487175bd3fa60dda85
2020-11-27;5ie2SvXgvXlTpyqkwLtSd7;Isak Danielson;indie cafe pop;102639;66;https://i.scdn.co/image/4f68d6d863d088b561e2fe487175bd3fa60dda85
2020-11-28;5ie2SvXgvXlTpyqkwLtSd7;Isak Danielson;indie cafe pop;102772;66;https://i.scdn.co/image/4f68d6d863d088b561e2fe487175bd3fa60dda85
2020-11-29;5ie2SvXgvXlTpyqkwLtSd7;Isak Danielson;indie cafe pop;102911;66;https://i.scdn.co/image/4f68d6d863d088b561e2fe487175bd3fa60dda85
2020-12-08;5ie2SvXgvXlTpyqkwLtSd7;Isak Danielson;indie cafe pop;104772;64;https://i.scdn.co/image/4f68d6d863d088b561e2fe487175bd3fa60dda85
