album_date_extract;album_type;album_id;album_name;album_release_date;album_popularity;album_label;album_image;artist_id;artist_name;tracks;available_markets
2020-12-08;single;3dygrCny9zRwSODkRGXV8U;At My Worst (Joel Corry Remix);2020-12-04;45;Atlantic Records;https://i.scdn.co/image/ab67616d0000b2737c32b4697ab1180b199af367;1W7FNibLa0O0b572tB2w7t;Pink Sweat$;1 At My Worst (Joel Corry Remix), 2 At My Worst;AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
2020-12-09;single;3dygrCny9zRwSODkRGXV8U;At My Worst (Joel Corry Remix);2020-12-04;45;Atlantic Records;https://i.scdn.co/image/ab67616d0000b2737c32b4697ab1180b199af367;1W7FNibLa0O0b572tB2w7t;Pink Sweat$;1 At My Worst (Joel Corry Remix), 2 At My Worst;AD, AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JO, JP, KW, KZ, LB, LI, LT, LU, LV, MA, MC, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PS, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
