artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-12-08;7JLPN5CklYCRotAvFGw4Q1;Fiki;bulgarian pop, chalga;19473;38;https://i.scdn.co/image/ab67616d0000b27383938d60c963d203146d8115
