artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;4axKuDPr6WKcDCyh8vueTY;Luar La L;reggaeton flow, trap latino;6292;57;https://i.scdn.co/image/fb69712fa5fbf52db720795f5ae8de19ad7fda60
2020-11-25;4axKuDPr6WKcDCyh8vueTY;Luar La L;reggaeton flow, trap latino;6330;57;https://i.scdn.co/image/fb69712fa5fbf52db720795f5ae8de19ad7fda60
2020-11-26;4axKuDPr6WKcDCyh8vueTY;Luar La L;reggaeton flow, trap latino;6361;57;https://i.scdn.co/image/fb69712fa5fbf52db720795f5ae8de19ad7fda60
2020-11-27;4axKuDPr6WKcDCyh8vueTY;Luar La L;;6384;57;https://i.scdn.co/image/fb69712fa5fbf52db720795f5ae8de19ad7fda60
2020-11-28;4axKuDPr6WKcDCyh8vueTY;Luar La L;;6404;57;https://i.scdn.co/image/fb69712fa5fbf52db720795f5ae8de19ad7fda60
2020-11-29;4axKuDPr6WKcDCyh8vueTY;Luar La L;;6429;57;https://i.scdn.co/image/fb69712fa5fbf52db720795f5ae8de19ad7fda60
2020-12-08;4axKuDPr6WKcDCyh8vueTY;Luar La L;reggaeton flow, trap latino;6756;54;https://i.scdn.co/image/fb69712fa5fbf52db720795f5ae8de19ad7fda60
