artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;2Wzb0u138rgoZQTK3ytknT;BEAUZ;pop edm;32883;60;https://i.scdn.co/image/89761cc0a0147efb8be5c70bfb7fb9d992db1e9f
