artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;3YYbAExunnHv5pW7GUZefk;DC The Don;melodic rap, meme rap, vapor trap;99133;57;https://i.scdn.co/image/9fb7538527c452ba4ca7305c62c70d65f74cabde
2020-11-25;3YYbAExunnHv5pW7GUZefk;DC The Don;melodic rap, meme rap, vapor trap;99291;57;https://i.scdn.co/image/9fb7538527c452ba4ca7305c62c70d65f74cabde
2020-11-26;3YYbAExunnHv5pW7GUZefk;DC The Don;melodic rap, meme rap, vapor trap;99464;57;https://i.scdn.co/image/9fb7538527c452ba4ca7305c62c70d65f74cabde
2020-11-27;3YYbAExunnHv5pW7GUZefk;DC The Don;melodic rap, meme rap, vapor trap;99618;57;https://i.scdn.co/image/9fb7538527c452ba4ca7305c62c70d65f74cabde
2020-11-28;3YYbAExunnHv5pW7GUZefk;DC The Don;melodic rap, meme rap, vapor trap;99771;58;https://i.scdn.co/image/9fb7538527c452ba4ca7305c62c70d65f74cabde
2020-11-29;3YYbAExunnHv5pW7GUZefk;DC The Don;melodic rap, meme rap, vapor trap;99939;58;https://i.scdn.co/image/9fb7538527c452ba4ca7305c62c70d65f74cabde
