artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;4ylR3zwA0zaapAu94fktwa;Macy Gray;neo soul, pop rock;474171;66;https://i.scdn.co/image/9b5cf3448d481375b9810e32825dd90e7d2f83d8
2020-11-25;4ylR3zwA0zaapAu94fktwa;Macy Gray;neo soul, pop rock;474310;66;https://i.scdn.co/image/9b5cf3448d481375b9810e32825dd90e7d2f83d8
2020-11-26;4ylR3zwA0zaapAu94fktwa;Macy Gray;neo soul, pop rock;474480;66;https://i.scdn.co/image/9b5cf3448d481375b9810e32825dd90e7d2f83d8
2020-11-27;4ylR3zwA0zaapAu94fktwa;Macy Gray;neo soul, pop rock;474627;66;https://i.scdn.co/image/9b5cf3448d481375b9810e32825dd90e7d2f83d8
2020-11-28;4ylR3zwA0zaapAu94fktwa;Macy Gray;neo soul, pop rock;474788;65;https://i.scdn.co/image/9b5cf3448d481375b9810e32825dd90e7d2f83d8
2020-11-29;4ylR3zwA0zaapAu94fktwa;Macy Gray;neo soul, pop rock;474938;65;https://i.scdn.co/image/9b5cf3448d481375b9810e32825dd90e7d2f83d8
2020-12-08;4ylR3zwA0zaapAu94fktwa;Macy Gray;neo soul, pop rock;476898;64;https://i.scdn.co/image/9b5cf3448d481375b9810e32825dd90e7d2f83d8
