artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3715093;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-24;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3715093;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-25;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3717330;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-25;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3717330;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-26;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3719306;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-26;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3719306;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-27;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3720913;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-27;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3720913;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-28;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3722434;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-28;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3722434;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-29;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3724688;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
2020-11-29;6vXTefBL93Dj5IqAWq6OTv;French Montana;hip hop, pop rap, rap, southern hip hop, trap;3724688;83;https://i.scdn.co/image/14443f9c4ab806e91aee7feaad4f90b91f29f7b6
