artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;29txRD4cY4geQXKUZvmseW;BTOB 4U;;6439;49;https://i.scdn.co/image/ed393bbfa78564d14ee9c471491b52100d6c5791
2020-11-25;29txRD4cY4geQXKUZvmseW;BTOB 4U;;6768;50;https://i.scdn.co/image/ed393bbfa78564d14ee9c471491b52100d6c5791
2020-11-26;29txRD4cY4geQXKUZvmseW;BTOB 4U;;7083;50;https://i.scdn.co/image/ed393bbfa78564d14ee9c471491b52100d6c5791
2020-11-27;29txRD4cY4geQXKUZvmseW;BTOB 4U;;7353;50;https://i.scdn.co/image/ed393bbfa78564d14ee9c471491b52100d6c5791
2020-11-28;29txRD4cY4geQXKUZvmseW;BTOB 4U;;7602;51;https://i.scdn.co/image/ed393bbfa78564d14ee9c471491b52100d6c5791
2020-11-29;29txRD4cY4geQXKUZvmseW;BTOB 4U;;7859;51;https://i.scdn.co/image/ed393bbfa78564d14ee9c471491b52100d6c5791
