artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;1cPpd989kghzlZqfpP4KwL;RAP VIỆT;v-pop, vietnamese hip hop;37625;67;https://i.scdn.co/image/ab67616d0000b273f97a37e01a3097f5d0b43825
2020-11-25;1cPpd989kghzlZqfpP4KwL;RAP VIỆT;v-pop, vietnamese hip hop;37988;67;https://i.scdn.co/image/ab67616d0000b273f97a37e01a3097f5d0b43825
2020-11-26;1cPpd989kghzlZqfpP4KwL;RAP VIỆT;v-pop, vietnamese hip hop;38344;67;https://i.scdn.co/image/ab67616d0000b273f97a37e01a3097f5d0b43825
2020-11-27;1cPpd989kghzlZqfpP4KwL;RAP VIỆT;v-pop, vietnamese hip hop;38689;67;https://i.scdn.co/image/ab67616d0000b273f97a37e01a3097f5d0b43825
2020-11-28;1cPpd989kghzlZqfpP4KwL;RAP VIỆT;v-pop, vietnamese hip hop;39004;67;https://i.scdn.co/image/ab67616d0000b273f97a37e01a3097f5d0b43825
2020-11-29;1cPpd989kghzlZqfpP4KwL;RAP VIỆT;v-pop, vietnamese hip hop;39290;67;https://i.scdn.co/image/ab67616d0000b273f97a37e01a3097f5d0b43825
