artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;3bhu7P5PfngueRHiB9hjcx;Elle King;modern blues rock;391033;67;https://i.scdn.co/image/6139e9f7fac4465da89fdff92a689659f40a3ffb
2020-11-25;3bhu7P5PfngueRHiB9hjcx;Elle King;modern blues rock;391157;67;https://i.scdn.co/image/6139e9f7fac4465da89fdff92a689659f40a3ffb
2020-11-26;3bhu7P5PfngueRHiB9hjcx;Elle King;modern blues rock;391275;67;https://i.scdn.co/image/6139e9f7fac4465da89fdff92a689659f40a3ffb
2020-11-27;3bhu7P5PfngueRHiB9hjcx;Elle King;modern blues rock;391413;67;https://i.scdn.co/image/6139e9f7fac4465da89fdff92a689659f40a3ffb
2020-11-28;3bhu7P5PfngueRHiB9hjcx;Elle King;modern blues rock;391548;67;https://i.scdn.co/image/6139e9f7fac4465da89fdff92a689659f40a3ffb
2020-11-29;3bhu7P5PfngueRHiB9hjcx;Elle King;modern blues rock;391667;67;https://i.scdn.co/image/6139e9f7fac4465da89fdff92a689659f40a3ffb
