artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;2oZcMYiKpjaA2Et5mU3RPP;Chronixx;dancehall, modern reggae;268315;66;https://i.scdn.co/image/96b12c0abc6533b9e39a6e58e55c69d1ffb82e10
2020-11-25;2oZcMYiKpjaA2Et5mU3RPP;Chronixx;dancehall, modern reggae;268419;66;https://i.scdn.co/image/96b12c0abc6533b9e39a6e58e55c69d1ffb82e10
2020-11-26;2oZcMYiKpjaA2Et5mU3RPP;Chronixx;dancehall, modern reggae;268531;66;https://i.scdn.co/image/96b12c0abc6533b9e39a6e58e55c69d1ffb82e10
2020-11-27;2oZcMYiKpjaA2Et5mU3RPP;Chronixx;dancehall, modern reggae;268643;66;https://i.scdn.co/image/96b12c0abc6533b9e39a6e58e55c69d1ffb82e10
2020-11-28;2oZcMYiKpjaA2Et5mU3RPP;Chronixx;dancehall, modern reggae;268714;66;https://i.scdn.co/image/96b12c0abc6533b9e39a6e58e55c69d1ffb82e10
2020-11-29;2oZcMYiKpjaA2Et5mU3RPP;Chronixx;dancehall, modern reggae;268833;66;https://i.scdn.co/image/96b12c0abc6533b9e39a6e58e55c69d1ffb82e10
