album_date_extract;album_type;album_id;album_name;album_release_date;album_popularity;album_label;album_image;artist_id;artist_name;tracks;available_markets
2020-12-08;single;7hlDexDJ4emghaja5oYcy5;Irish;2020-12-04;26;UMG Recordings, Inc.;https://i.scdn.co/image/ab67616d0000b27300bedf92b23a11b79fdb44e7;11Y54BxlxC3UIAUkU2eadQ;Rend Collective;1 Christmas In Killarney, 2 Today Is The Saviour's Day, 3 Ding Dong Merrily On High (The Celebration's Starting), 4 We Three Kings (We’re Not Lost), 5 Shining Light, 6 For All That You Have Done;AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
2020-12-09;single;7hlDexDJ4emghaja5oYcy5;Irish;2020-12-04;27;UMG Recordings, Inc.;https://i.scdn.co/image/ab67616d0000b27300bedf92b23a11b79fdb44e7;11Y54BxlxC3UIAUkU2eadQ;Rend Collective;1 Christmas In Killarney, 2 Today Is The Saviour's Day, 3 Ding Dong Merrily On High (The Celebration's Starting), 4 We Three Kings (We’re Not Lost), 5 Shining Light, 6 For All That You Have Done;AE, AL, AR, AT, AU, BA, BE, BG, BH, BO, BR, BY, CA, CH, CL, CO, CR, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IS, IT, JP, KW, LB, LT, LU, LV, MA, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RO, RS, RU, SA, SE, SG, SI, SK, SV, TH, TN, TR, TW, UA, US, UY, VN, XK, ZA
