artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;1feoGrmmD8QmNqtK2Gdwy8;Tobu;gaming edm;298643;61;https://i.scdn.co/image/b6c0d57f2ba36b573350d8f441d8293ed0195379
