artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;6cXMpsP9x0SH4kFfMyVezF;Josh Groban;adult standards, operatic pop;617772;69;https://i.scdn.co/image/2c886de38cc9f2747d39e4137719cf1e244b3e46
2020-11-25;6cXMpsP9x0SH4kFfMyVezF;Josh Groban;adult standards, operatic pop;618251;69;https://i.scdn.co/image/2c886de38cc9f2747d39e4137719cf1e244b3e46
2020-11-26;6cXMpsP9x0SH4kFfMyVezF;Josh Groban;adult standards, operatic pop;618669;69;https://i.scdn.co/image/2c886de38cc9f2747d39e4137719cf1e244b3e46
2020-11-27;6cXMpsP9x0SH4kFfMyVezF;Josh Groban;adult standards, operatic pop;619081;69;https://i.scdn.co/image/2c886de38cc9f2747d39e4137719cf1e244b3e46
2020-11-28;6cXMpsP9x0SH4kFfMyVezF;Josh Groban;adult standards, operatic pop;619559;70;https://i.scdn.co/image/2c886de38cc9f2747d39e4137719cf1e244b3e46
2020-11-29;6cXMpsP9x0SH4kFfMyVezF;Josh Groban;adult standards, operatic pop;619961;70;https://i.scdn.co/image/2c886de38cc9f2747d39e4137719cf1e244b3e46
2020-12-08;6cXMpsP9x0SH4kFfMyVezF;Josh Groban;adult standards, operatic pop;624960;70;https://i.scdn.co/image/2c886de38cc9f2747d39e4137719cf1e244b3e46
