artist_date_extract;artist_id;artist_name;genres;artist_followers;artist_popularity;artist_image
2020-11-24;5MspMQqdVbdwP6ax3GXqum;Annie Lennox;europop, folk, mellow gold, new wave pop, pop rock, soft rock;919396;76;https://i.scdn.co/image/fb1b39783fdc9625bcba0837e7da9882969eaa03
